customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST000183,Female,1,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,23.13,1309.16,1
CUST000184,Female,0,No,No,68,Yes,Yes,DSL,Yes,No,No,No,Yes,No internet service,Two year,Yes,Credit card,30.46,2152.25,0
CUST000185,Female,1,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,62.33,2501.45,0
CUST000186,Female,0,Yes,Yes,17,Yes,No phone service,DSL,No,No,No,No,No internet service,No,One year,No,Bank transfer,77.75,1462.81,1
CUST000187,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,105.34,1722.36,1
CUST000188,Male,0,Yes,No,68,No,No,No,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,41.62,2856.59,0
CUST000189,Female,0,No,No,64,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,86.17,5500.72,1
CUST000190,Male,1,No,No,68,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.08,6369.59,1
CUST000191,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,117.07,4955.47,0
CUST000192,Male,0,Yes,No,18,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer,77.59,1307.84,0
CUST000193,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,89.94,1411.06,0
CUST000194,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,94.3,0.0,1
CUST000195,Female,0,No,Yes,23,Yes,No,No,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,53.4,1285.63,1
CUST000196,Female,0,Yes,Yes,68,No,No phone service,DSL,Yes,No internet service,Yes,No,No,No,Two year,Yes,Electronic check,102.36,6847.56,0
CUST000197,Female,0,No,Yes,53,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,Yes,Two year,Yes,Bank transfer,46.98,2480.86,0
CUST000198,Male,0,No,No,33,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,94.66,3147.09,0
CUST000199,Female,0,Yes,Yes,5,Yes,No,DSL,Yes,No,No internet service,No,No,No,One year,Yes,Electronic check,71.3,275.49,1
CUST000200,Male,0,No,No,65,Yes,No,Fiber optic,No,No,No internet service,No,No,No internet service,One year,No,Bank transfer,55.05,3607.85,0
CUST000201,Female,0,Yes,No,50,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,60.99,2958.32,1
CUST000202,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,97.18,1311.43,0
CUST000203,Male,0,No,Yes,53,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,65.85,3410.55,0
CUST000204,Male,0,No,No,37,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,94.09,3514.75,0
CUST000205,Female,0,Yes,No,29,No,Yes,No,No internet service,No,Yes,No,No internet service,No,One year,No,Mailed check,40.35,1211.51,0
CUST000206,Female,0,No,No,34,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,108.93,3653.57,1
CUST000207,Female,0,No,No,42,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,27.48,1129.09,0
CUST000208,Male,0,No,No,67,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,72.98,4989.16,0
CUST000209,Female,0,Yes,No,28,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer,97.27,2722.2,0
CUST000210,Male,0,Yes,No,55,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,45.99,2508.76,0
CUST000211,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.86,3781.94,1
CUST000212,Female,0,No,Yes,56,Yes,No,DSL,No,No,No,No,No,No internet service,Two year,Yes,Mailed check,89.91,5052.59,0
CUST000213,Female,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,74.65,3648.56,1
CUST000214,Female,1,Yes,Yes,25,Yes,No,DSL,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,63.55,1608.66,1
CUST000215,Female,0,No,Yes,30,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.9,1461.97,0
CUST000216,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.2,1754.66,1
CUST000217,Male,0,Yes,No,51,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,141.7,7284.62,0
CUST000218,Female,0,No,No,53,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,23.98,1307.41,0
CUST000219,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,91.74,862.77,1
CUST000220,Female,0,No,No,35,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,64.36,2236.24,1
CUST000221,Female,0,No,Yes,40,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,67.76,2691.83,1
CUST000222,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,56.42,603.81,1
CUST000223,Female,1,Yes,No,50,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,88.58,4263.24,0
CUST000224,Male,0,No,No,33,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,88.19,2929.58,0
CUST000225,Female,1,No,No,67,No,No,DSL,No,No internet service,No,Yes,No,No internet service,Two year,No,Mailed check,57.27,3895.04,0
CUST000226,Female,1,No,No,54,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,One year,No,Electronic check,55.91,3038.18,0
CUST000227,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,No,Credit card,128.11,7489.91,0
CUST000228,Male,0,Yes,Yes,39,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,48.57,1896.24,1
CUST000229,Female,0,Yes,No,25,Yes,No,No,No,No,No,No,Yes,Yes,One year,No,Credit card,123.87,3114.02,0
CUST000230,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,91.95,901.89,1
CUST000231,Male,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,85.68,5914.64,0
CUST000232,Female,0,No,No,20,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,71.76,1496.55,0
CUST000233,Female,0,Yes,Yes,5,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,110.59,553.16,1
CUST000234,Female,1,No,Yes,38,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,One year,Yes,Credit card,73.47,2747.44,1
CUST000235,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer,80.8,2033.15,0
CUST000236,Female,1,Yes,No,59,Yes,No,No,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,77.26,4593.89,1
CUST000237,Female,1,Yes,Yes,50,Yes,No phone service,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.33,2495.35,1
CUST000238,Female,0,No,No,68,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,86.33,5835.84,1
CUST000239,Female,1,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.4,409.43,0
CUST000240,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,63.18,3635.17,0
CUST000241,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,64.69,3879.45,0
CUST000242,Male,1,No,No,56,Yes,No,DSL,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.87,4194.79,0
CUST000243,Female,0,No,Yes,38,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer,64.82,2415.03,1
CUST000244,Male,0,No,Yes,13,Yes,No phone service,DSL,No,No,No internet service,No,Yes,No,One year,Yes,Credit card,35.51,430.32,1
CUST000245,Female,1,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,58.18,2518.77,1
CUST000246,Female,0,No,Yes,54,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,128.01,6858.68,0
CUST000247,Male,0,No,Yes,29,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,Yes,Electronic check,63.85,1838.86,0
CUST000248,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,36.83,200.5,0
CUST000249,Male,0,No,No,42,Yes,No,No,No internet service,No,No internet service,No,No,No internet service,Two year,No,Bank transfer,91.92,3841.7,0
CUST000250,Female,0,Yes,No,49,Yes,Yes,No,No,Yes,Yes,No,No internet service,Yes,One year,No,Credit card,65.54,3163.32,0
CUST000251,Male,1,No,No,67,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card,95.99,6395.61,1
CUST000252,Female,0,No,No,17,Yes,No,DSL,No,No,No,No,Yes,No internet service,Two year,Yes,Electronic check,75.85,1223.31,1
CUST000253,Male,1,No,No,13,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,82.23,1028.61,1
CUST000254,Male,0,No,No,39,Yes,Yes,No,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,79.0,3127.48,0
CUST000255,Female,1,No,Yes,67,Yes,Yes,DSL,No,No internet service,No,Yes,No,Yes,Two year,Yes,Mailed check,75.38,5074.06,0
CUST000256,Female,0,Yes,Yes,27,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,98.6,2629.79,0
CUST000257,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Mailed check,79.66,2217.78,0
CUST000258,Female,0,No,No,22,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Credit card,23.86,601.8,0
CUST000259,Female,1,Yes,Yes,51,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,75.38,3870.11,0
CUST000260,Female,1,Yes,Yes,21,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,41.95,911.32,1
CUST000261,Female,0,No,Yes,67,Yes,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,49.32,3219.06,0
CUST000262,Male,0,Yes,Yes,45,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,62.22,2893.88,0
CUST000263,Male,0,No,No,25,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,55.13,1405.57,0
CUST000264,Male,0,No,No,0,No,Yes,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,26.05,0.0,1
CUST000265,Female,0,No,No,41,No,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer,31.8,1343.3,0
CUST000266,Female,0,No,Yes,56,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,One year,Yes,Credit card,74.95,4144.5,0
CUST000267,Male,1,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,85.29,759.97,1
CUST000268,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,One year,Yes,Electronic check,68.44,2486.73,0
CUST000269,Female,0,No,No,64,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,67.16,4161.26,0
CUST000270,Female,0,No,No,11,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,49.17,576.2,0
CUST000271,Female,0,Yes,No,47,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No,One year,Yes,Bank transfer,61.37,2948.13,0
CUST000272,Male,0,Yes,Yes,8,No,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,21.07,202.96,0
CUST000273,Male,0,Yes,Yes,31,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer,135.97,4253.6,0
CUST000274,Female,0,No,Yes,49,Yes,No,DSL,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Electronic check,112.87,5568.75,0
CUST000275,Male,1,No,No,70,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card,77.58,5431.91,0
CUST000276,Male,0,No,No,37,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,47.3,1804.53,0
CUST000277,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,110.31,4691.87,0
CUST000278,Male,0,No,No,44,No,Yes,No,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,49.53,2051.37,0
CUST000279,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No,One year,Yes,Credit card,67.37,3577.75,0
CUST000280,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,Yes,Credit card,77.07,405.67,0
CUST000281,Male,1,No,No,65,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,96.03,6191.61,1
CUST000282,Male,0,No,Yes,20,No,No,Fiber optic,Yes,No internet service,No,No,No,No,Two year,Yes,Mailed check,79.6,1531.19,0
CUST000283,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer,54.99,3174.51,1
CUST000284,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,53.33,2669.98,0
CUST000285,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,88.13,6204.42,0
CUST000286,Female,0,Yes,No,40,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,90.86,3578.91,0
CUST000287,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Mailed check,141.04,7780.79,1
CUST000288,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,42.74,988.11,0
CUST000289,Female,0,No,No,2,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,One year,Yes,Credit card,90.49,242.71,0
CUST000290,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,18.98,-13.5,0
CUST000291,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.62,2068.67,0
CUST000292,Male,0,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,61.87,3521.9,0
CUST000293,Female,0,Yes,Yes,35,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card,81.57,2851.2,1
CUST000294,Female,0,No,No,13,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card,96.05,1251.53,0
CUST000295,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Two year,Yes,Bank transfer,42.88,1025.16,0
CUST000296,Male,0,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,50.63,3448.49,0
CUST000297,Male,0,Yes,No,19,Yes,No phone service,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card,69.84,1332.28,0
CUST000298,Female,0,No,No,60,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,66.01,3995.14,0
CUST000299,Male,0,Yes,Yes,33,Yes,No,DSL,No,No internet service,No,No,No internet service,No,One year,Yes,Mailed check,59.02,1966.95,1
CUST000300,Male,0,No,No,57,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,80.69,4546.58,1
CUST000301,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,92.46,125.63,0
CUST000302,Male,0,Yes,No,40,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,86.19,3463.78,0
CUST000303,Female,0,Yes,No,30,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,108.41,3219.17,0
CUST000304,Male,1,Yes,No,11,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,92.45,1040.84,0
CUST000305,Male,0,No,No,21,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,73.15,1482.92,1
CUST000306,Male,0,No,Yes,41,No,No,DSL,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,63.74,2563.88,0
CUST000307,Male,0,Yes,No,67,Yes,Yes,No,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer,98.67,6620.68,0
CUST000308,Female,0,No,Yes,21,Yes,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,No,Bank transfer,18.0,410.35,1
CUST000309,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Electronic check,51.12,109.52,0
CUST000310,Female,0,Yes,No,28,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,68.82,1969.03,1
CUST000311,Female,0,No,No,47,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,72.12,3261.99,1
CUST000312,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Two year,No,Credit card,68.14,3459.49,0
CUST000313,Female,0,Yes,No,29,Yes,No phone service,DSL,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card,70.69,2104.01,1
CUST000314,Female,0,No,No,52,Yes,No phone service,DSL,No internet service,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,96.31,5014.59,1
CUST000315,Male,1,No,No,3,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,No,Credit card,90.94,244.43,1
CUST000316,Male,0,No,Yes,60,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,101.93,6083.03,1
CUST000317,Male,0,No,No,58,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,No,Bank transfer,100.39,5749.4,0
CUST000318,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Two year,Yes,Credit card,104.63,1818.76,0
CUST000319,Female,0,Yes,Yes,26,Yes,No,No,No internet service,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,117.21,2924.3,1
CUST000320,Male,1,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,44.61,1219.87,1
CUST000321,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Two year,Yes,Electronic check,88.21,2510.28,0
CUST000322,Female,0,No,No,30,Yes,No,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,58.37,1741.65,0
CUST000323,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No,One year,No,Credit card,77.63,599.46,0
CUST000324,Female,0,Yes,Yes,69,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,82.5,5690.14,0
CUST000325,Male,0,No,No,48,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,88.93,4222.52,0
CUST000326,Male,1,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,One year,Yes,Bank transfer,74.02,2051.57,0
CUST000327,Male,0,No,No,59,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,121.34,7286.41,0
CUST000328,Male,0,No,No,14,Yes,No,DSL,No,No,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,50.89,682.3,0
CUST000329,Female,0,No,Yes,54,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card,128.29,6945.17,1
CUST000330,Female,0,Yes,Yes,21,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,37.0,892.58,1
CUST000331,Male,0,Yes,Yes,42,Yes,No phone service,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,109.81,4711.57,1
CUST000332,Female,0,Yes,No,66,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,66.15,4350.47,0
CUST000333,Male,0,No,Yes,62,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,74.3,4706.08,1
CUST000334,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,81.79,5098.23,0
CUST000335,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,95.63,848.31,0
CUST000336,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,67.08,1486.36,0
CUST000337,Female,0,Yes,Yes,10,Yes,No,DSL,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.56,790.27,1
CUST000338,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,One year,No,Bank transfer,47.28,1546.16,1
CUST000339,Male,0,No,No,31,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,88.89,2772.89,0
CUST000340,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,109.19,2025.34,1
CUST000341,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card,92.01,4998.7,1
CUST000342,Female,0,Yes,No,62,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer,104.95,6629.45,0
CUST000343,Female,0,No,No,60,Yes,No,No,No,Yes,No,No internet service,No,Yes,One year,Yes,Mailed check,102.48,6181.44,0
CUST000344,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,81.39,807.41,1
CUST000345,Female,0,No,No,69,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.1,6633.59,1
CUST000346,Female,0,No,Yes,35,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,89.62,3168.5,0
CUST000347,Female,0,No,Yes,66,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,81.64,5401.55,0
CUST000348,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,One year,Yes,Credit card,101.06,2422.31,1
CUST000349,Male,0,Yes,No,69,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Two year,No,Credit card,90.07,6312.93,1
